#bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
646	chr1	8013993	8014651	CpG: 62	658	62	433	18.8	65.8	0.87
646	chr1	8021301	8022226	CpG: 91	925	91	610	19.7	65.9	0.92
646	chr1	8085554	8086854	CpG: 157	1300	157	887	24.2	68.2	1.04
648	chr1	8271996	8272202	CpG: 15	206	15	122	14.6	59.2	0.83
648	chr1	8277195	8277822	CpG: 63	627	63	411	20.1	65.6	0.94
648	chr1	8377784	8378447	CpG: 67	663	67	421	20.2	63.5	1.01
648	chr1	8384387	8384719	CpG: 24	332	24	216	14.5	65.1	0.71
648	chr1	8385895	8386168	CpG: 21	273	21	177	15.4	64.8	0.73
649	chr1	8390202	8390800	CpG: 46	598	46	399	15.4	66.7	0.71
649	chr1	8395343	8395635	CpG: 23	292	23	187	15.8	64	0.77
649	chr1	8403697	8404102	CpG: 32	405	32	264	15.8	65.2	0.75
649	chr1	8418322	8418857	CpG: 43	535	43	364	16.1	68	0.72
649	chr1	8483389	8484339	CpG: 80	950	80	585	16.8	61.6	0.9
651	chr1	8763005	8763549	CpG: 64	544	64	391	23.5	71.9	0.91
652	chr1	8877012	8877283	CpG: 22	271	22	172	16.2	63.5	0.83
652	chr1	8877598	8878092	CpG: 62	494	62	340	25.1	68.8	1.08
653	chr1	8938098	8939409	CpG: 140	1311	140	926	21.4	70.6	0.86
654	chr1	9099280	9100513	CpG: 105	1233	105	864	17	70.1	0.69
654	chr1	9131602	9131909	CpG: 32	307	32	230	20.8	74.9	0.75
655	chr1	9188503	9189743	CpG: 112	1240	112	763	18.1	61.5	0.96
655	chr1	9242167	9243827	CpG: 157	1660	157	1150	18.9	69.3	0.79
655	chr1	9258565	9258956	CpG: 38	391	38	254	19.4	65	0.93
655	chr1	9294401	9295118	CpG: 79	717	79	462	22	64.4	1.07
656	chr1	9324202	9324439	CpG: 20	237	20	161	16.9	67.9	0.73
656	chr1	9324687	9325016	CpG: 23	329	23	218	14	66.3	0.65
656	chr1	9416126	9416404	CpG: 24	278	24	178	17.3	64	0.85
656	chr1	9427507	9427734	CpG: 22	227	22	159	19.4	70	0.8
657	chr1	9488937	9489249	CpG: 33	312	33	200	21.2	64.1	1.04
657	chr1	9555379	9555652	CpG: 32	273	32	202	23.4	74	0.86
658	chr1	9599350	9600444	CpG: 144	1094	144	808	26.3	73.9	0.96
658	chr1	9648586	9649517	CpG: 97	931	97	502	20.8	53.9	1.44
658	chr1	9670617	9670868	CpG: 19	251	19	175	15.1	69.7	0.66
658	chr1	9687125	9687367	CpG: 30	242	30	186	24.8	76.9	0.85
659	chr1	9711780	9713001	CpG: 129	1221	129	862	21.1	70.6	0.86
659	chr1	9749295	9750228	CpG: 71	933	71	507	15.2	54.3	1.03
659	chr1	9775708	9775997	CpG: 26	289	26	194	18	67.1	0.81
659	chr1	9790292	9790704	CpG: 32	412	32	272	15.5	66	0.72
659	chr1	9791158	9791486	CpG: 26	328	26	206	15.9	62.8	0.8
659	chr1	9822576	9822817	CpG: 19	241	19	161	15.8	66.8	0.73
660	chr1	9883011	9884667	CpG: 159	1656	159	1027	19.2	62	1
661	chr1	9969845	9970063	CpG: 28	218	28	169	25.7	77.5	0.9
661	chr1	9970584	9970790	CpG: 21	206	21	146	20.4	70.9	0.96
661	chr1	10003165	10003585	CpG: 39	420	39	288	18.6	68.6	0.8
661	chr1	10057121	10058108	CpG: 92	987	92	550	18.6	55.7	1.2
82	chr1	10092532	10093404	CpG: 72	872	72	539	16.5	61.8	0.87
663	chr1	10270015	10271306	CpG: 160	1291	160	933	24.8	72.3	0.95
664	chr1	10386183	10386390	CpG: 18	207	18	122	17.4	58.9	1
664	chr1	10458548	10459997	CpG: 147	1449	147	982	20.3	67.8	0.88
665	chr1	10490200	10491072	CpG: 83	872	83	519	19	59.5	1.09
665	chr1	10532177	10532800	CpG: 59	623	59	380	18.9	61	1.04
665	chr1	10534918	10535172	CpG: 22	254	22	176	17.3	69.3	0.75
666	chr1	10698299	10698910	CpG: 48	611	48	418	15.7	68.4	0.67
666	chr1	10699394	10700098	CpG: 75	704	75	465	21.3	66.1	0.98
666	chr1	10702136	10702340	CpG: 19	204	19	151	18.6	74	0.78
666	chr1	10707810	10708140	CpG: 25	330	25	225	15.2	68.2	0.72
666	chr1	10713838	10714203	CpG: 30	365	30	236	16.4	64.7	0.81
666	chr1	10714401	10714708	CpG: 22	307	22	191	14.3	62.2	0.74
666	chr1	10719867	10720581	CpG: 48	714	48	470	13.4	65.8	0.63
666	chr1	10725187	10725617	CpG: 36	430	36	298	16.7	69.3	0.71
667	chr1	10753773	10754176	CpG: 42	403	42	234	20.8	58.1	1.28
667	chr1	10755226	10755521	CpG: 21	295	21	166	14.2	56.3	0.91
667	chr1	10757891	10758252	CpG: 27	361	27	240	15	66.5	0.76
667	chr1	10764449	10764925	CpG: 43	476	43	329	18.1	69.1	0.76
667	chr1	10853894	10856964	CpG: 247	3070	247	1916	16.1	62.4	0.83
668	chr1	10895895	10896117	CpG: 20	222	20	163	18	73.4	0.67
669	chr1	11072319	11073245	CpG: 93	926	93	611	20.1	66	0.93
669	chr1	11119030	11120634	CpG: 123	1604	123	962	15.3	60	0.86
670	chr1	11159387	11160136	CpG: 77	749	77	506	20.6	67.6	0.92
671	chr1	11322258	11323036	CpG: 60	778	60	501	15.4	64.4	0.75
671	chr1	11333259	11333547	CpG: 29	288	29	208	20.1	72.2	0.77
673	chr1	11538669	11540342	CpG: 172	1673	172	1173	20.6	70.1	0.84
673	chr1	11561366	11562156	CpG: 80	790	80	518	20.3	65.6	0.95
673	chr1	11589838	11590044	CpG: 20	206	20	134	19.4	65	0.92
673	chr1	11596382	11596622	CpG: 23	240	23	156	19.2	65	0.94
674	chr1	11708767	11709277	CpG: 40	510	40	322	15.7	63.1	0.8
674	chr1	11710459	11710788	CpG: 35	329	35	236	21.3	71.7	0.83
674	chr1	11714217	11715304	CpG: 100	1087	100	666	18.4	61.3	0.99
674	chr1	11724113	11724885	CpG: 84	772	84	529	21.8	68.5	0.94
674	chr1	11740828	11741717	CpG: 95	889	95	598	21.4	67.3	0.95
674	chr1	11750701	11752651	CpG: 169	1950	169	1213	17.3	62.2	0.91
674	chr1	11779566	11780016	CpG: 34	450	34	296	15.1	65.8	0.7
674	chr1	11795975	11796263	CpG: 27	288	27	180	18.8	62.5	0.96
675	chr1	11822139	11822363	CpG: 25	224	25	158	22.3	70.5	0.9
675	chr1	11865462	11866566	CpG: 93	1104	93	772	16.8	69.9	0.7
675	chr1	11898393	11898732	CpG: 28	339	28	217	16.5	64	0.82
675	chr1	11919115	11919555	CpG: 43	440	43	306	19.5	69.5	0.81
676	chr1	11985643	11986634	CpG: 84	991	84	585	17	59	0.97
676	chr1	11994694	11994969	CpG: 35	275	35	214	25.5	77.8	0.87
676	chr1	12040113	12040793	CpG: 73	680	73	489	21.5	71.9	0.83
677	chr1	12079251	12079903	CpG: 66	652	66	444	20.2	68.1	0.88
677	chr1	12123488	12124148	CpG: 63	660	63	461	19.1	69.8	0.79
678	chr1	12226876	12227712	CpG: 90	836	90	597	21.5	71.4	0.84
678	chr1	12251777	12251985	CpG: 21	208	21	144	20.2	69.2	0.85
678	chr1	12289954	12290585	CpG: 56	631	56	388	17.7	61.5	0.94
678	chr1	12290955	12291199	CpG: 23	244	23	179	18.9	73.4	0.7
681	chr1	12600347	12600556	CpG: 18	209	18	138	17.2	66	0.79
681	chr1	12655926	12656248	CpG: 33	322	33	224	20.5	69.6	0.87
681	chr1	12676983	12678642	CpG: 133	1659	133	980	16	59.1	0.92
690	chr1	13839505	13840613	CpG: 89	1108	89	586	16.1	52.9	1.15
690	chr1	13881410	13881612	CpG: 23	202	23	143	22.8	70.8	0.92
691	chr1	13909606	13909842	CpG: 22	236	22	163	18.6	69.1	0.79
691	chr1	13910137	13910868	CpG: 59	731	59	485	16.1	66.3	0.73
692	chr1	14026481	14027200	CpG: 84	719	84	448	23.4	62.3	1.22
692	chr1	14075267	14076458	CpG: 109	1191	109	634	18.3	53.2	1.3
693	chr1	14219350	14219737	CpG: 41	387	41	273	21.2	70.5	0.86
698	chr1	14924610	14925993	CpG: 119	1383	119	871	17.2	63	0.87
700	chr1	15127583	15127869	CpG: 21	286	21	174	14.7	60.8	0.81
701	chr1	15250373	15251545	CpG: 135	1172	135	745	23	63.6	1.15
702	chr1	15375063	15375413	CpG: 31	350	31	220	17.7	62.9	0.96
703	chr1	15479219	15481471	CpG: 197	2252	197	1495	17.5	66.4	0.79
703	chr1	15541181	15541447	CpG: 20	266	20	165	15	62	0.8
703	chr1	15573620	15573953	CpG: 45	333	45	256	27	76.9	0.92
705	chr1	15736033	15737228	CpG: 121	1195	121	811	20.3	67.9	0.88
705	chr1	15850493	15850699	CpG: 23	206	23	150	22.3	72.8	0.84
705	chr1	15851106	15851581	CpG: 51	475	51	336	21.5	70.7	1.04
705	chr1	15853108	15853663	CpG: 53	555	53	368	19.1	66.3	0.87
706	chr1	15911088	15911608	CpG: 54	520	54	352	20.8	67.7	0.91
706	chr1	15929823	15930289	CpG: 44	466	44	303	18.9	65	0.89
706	chr1	15943821	15944356	CpG: 57	535	57	332	21.3	62.1	1.11
707	chr1	16011266	16011502	CpG: 21	236	21	165	17.8	69.9	0.74
707	chr1	16053616	16053975	CpG: 25	359	25	239	13.9	66.6	0.63
707	chr1	16058297	16058505	CpG: 17	208	17	147	16.3	70.7	0.67
707	chr1	16070628	16070853	CpG: 18	225	18	164	16	72.9	0.61
707	chr1	16073318	16073521	CpG: 15	203	15	140	14.8	69	0.63
707	chr1	16085147	16085862	CpG: 76	715	76	474	21.3	66.3	0.97
708	chr1	16161260	16162880	CpG: 151	1620	151	996	18.6	61.5	0.99
708	chr1	16163752	16164123	CpG: 41	371	41	248	22.1	66.8	0.99
708	chr1	16173889	16175396	CpG: 184	1507	184	999	24.4	66.3	1.12
708	chr1	16175829	16176117	CpG: 27	288	27	175	18.8	60.8	1.05
709	chr1	16260870	16261155	CpG: 22	285	22	176	15.4	61.8	0.82
709	chr1	16269900	16270259	CpG: 28	359	28	242	15.6	67.4	0.69
709	chr1	16270591	16271582	CpG: 82	991	82	678	16.5	68.4	0.71
709	chr1	16301902	16302672	CpG: 72	770	72	477	18.7	61.9	1
710	chr1	16399648	16400072	CpG: 42	424	42	262	19.8	61.8	1.04
710	chr1	16464376	16464621	CpG: 20	245	20	162	16.3	66.1	0.75
710	chr1	16475111	16475324	CpG: 20	213	20	133	18.8	62.4	0.97
710	chr1	16481484	16482782	CpG: 118	1298	118	892	18.2	68.7	0.77
710	chr1	16494061	16494505	CpG: 48	444	48	332	21.6	74.8	0.8
711	chr1	16532917	16534580	CpG: 124	1663	124	978	14.9	58.8	0.88
711	chr1	16543683	16544307	CpG: 44	624	44	421	14.1	67.5	0.65
711	chr1	16553326	16553660	CpG: 37	334	37	244	22.2	73.1	0.83
711	chr1	16563544	16563799	CpG: 37	255	37	189	29	74.1	1.06
712	chr1	16678574	16679192	CpG: 64	618	64	422	20.7	68.3	0.89
712	chr1	16693621	16694270	CpG: 56	649	56	442	17.3	68.1	0.76
712	chr1	16766998	16767803	CpG: 70	805	70	517	17.4	64.2	0.85
713	chr1	16810605	16810957	CpG: 36	352	36	259	20.5	73.6	0.76
713	chr1	16825138	16826377	CpG: 129	1239	129	795	20.8	64.2	1.01
713	chr1	16840784	16841028	CpG: 18	244	18	151	14.8	61.9	0.83
713	chr1	16847280	16847892	CpG: 42	612	42	384	13.7	62.7	0.7
713	chr1	16860873	16862296	CpG: 105	1423	105	847	14.8	59.5	0.84
713	chr1	16874401	16874813	CpG: 41	412	41	286	19.9	69.4	0.84
714	chr1	16939456	16940454	CpG: 103	998	103	696	20.6	69.7	0.86
714	chr1	16970855	16971492	CpG: 64	637	64	438	20.1	68.8	0.89
714	chr1	16973485	16975045	CpG: 133	1560	133	1041	17.1	66.7	0.77
714	chr1	16984777	16985053	CpG: 31	276	31	214	22.5	77.5	0.75
714	chr1	16993451	16993690	CpG: 19	239	19	150	15.9	62.8	0.86
714	chr1	17006742	17007151	CpG: 38	409	38	284	18.6	69.4	0.79
714	chr1	17018683	17020959	CpG: 231	2276	231	1564	20.3	68.7	0.86
714	chr1	17022986	17023284	CpG: 25	298	25	209	16.8	70.1	0.69
714	chr1	17025923	17027942	CpG: 181	2019	181	1379	17.9	68.3	0.77
714	chr1	17033768	17034728	CpG: 89	960	89	602	18.5	62.7	0.94
715	chr1	17051491	17051891	CpG: 38	400	38	274	19	68.5	0.83
715	chr1	17066763	17067002	CpG: 19	239	19	150	15.9	62.8	0.86
715	chr1	17075404	17075680	CpG: 30	276	30	213	21.7	77.2	0.73
715	chr1	17085411	17086974	CpG: 128	1563	128	1036	16.4	66.3	0.75
716	chr1	17186111	17186523	CpG: 41	412	41	287	19.9	69.7	0.84
716	chr1	17197561	17197849	CpG: 23	288	23	192	16	66.7	0.72
716	chr1	17198626	17200049	CpG: 103	1423	103	847	14.5	59.5	0.82
716	chr1	17215421	17216094	CpG: 51	673	51	427	15.2	63.4	0.75
716	chr1	17222227	17222466	CpG: 18	239	18	150	15.1	62.8	0.81
716	chr1	17231298	17231680	CpG: 26	382	26	243	13.6	63.6	0.76
716	chr1	17240038	17240970	CpG: 96	932	96	596	20.6	63.9	1.01
716	chr1	17281818	17282056	CpG: 22	238	22	168	18.5	70.6	0.8
716	chr1	17287290	17287684	CpG: 48	394	48	306	24.4	77.7	0.82
716	chr1	17292904	17293115	CpG: 19	211	19	155	18	73.5	0.72
717	chr1	17306551	17307363	CpG: 72	812	72	535	17.7	65.9	0.85
717	chr1	17331885	17332093	CpG: 17	208	17	136	16.3	65.4	0.77
717	chr1	17337829	17338590	CpG: 77	761	77	501	20.2	65.8	0.94
717	chr1	17380456	17380722	CpG: 31	266	31	184	23.3	69.2	0.97
718	chr1	17445651	17446088	CpG: 47	437	47	291	21.5	66.6	0.98
718	chr1	17475702	17476075	CpG: 37	373	37	253	19.8	67.8	0.86
720	chr1	17734435	17734645	CpG: 18	210	18	130	17.1	61.9	0.9
720	chr1	17746200	17746547	CpG: 30	347	30	214	17.3	61.7	0.91
720	chr1	17764072	17765811	CpG: 139	1739	139	991	16	57	0.99
721	chr1	17865863	17866630	CpG: 83	767	83	479	21.6	62.5	1.14
721	chr1	17949452	17949670	CpG: 17	218	17	146	15.6	67	0.7
722	chr1	18023481	18023792	CpG: 32	311	32	214	20.6	68.8	0.87
723	chr1	18152378	18152842	CpG: 31	464	31	291	13.4	62.7	0.68
725	chr1	18434105	18434813	CpG: 83	708	83	404	23.4	57.1	1.45
725	chr1	18435566	18435904	CpG: 29	338	29	223	17.2	66	0.79
725	chr1	18436551	18437673	CpG: 90	1122	90	748	16	66.7	0.73
727	chr1	18691874	18692081	CpG: 18	207	18	138	17.4	66.7	0.81
727	chr1	18703295	18703496	CpG: 21	201	21	133	20.9	66.2	0.95
728	chr1	18808873	18809667	CpG: 81	794	81	545	20.4	68.6	0.87
729	chr1	18956895	18959829	CpG: 205	2934	205	1669	14	56.9	0.86
729	chr1	18962842	18963481	CpG: 56	639	56	388	17.5	60.7	0.95
729	chr1	18964180	18964401	CpG: 20	221	20	162	18.1	73.3	0.69
729	chr1	18967251	18968119	CpG: 58	868	58	508	13.4	58.5	0.82
729	chr1	18969548	18970739	CpG: 98	1191	98	778	16.5	65.3	0.79
729	chr1	18971729	18972097	CpG: 30	368	30	235	16.3	63.9	0.81
729	chr1	18973028	18973304	CpG: 26	276	26	178	18.8	64.5	0.91
730	chr1	19043390	19043828	CpG: 51	438	51	305	23.3	69.6	0.96
730	chr1	19110720	19110932	CpG: 19	212	19	116	17.9	54.7	1.21
731	chr1	19180945	19181469	CpG: 44	524	44	335	16.8	63.9	0.83
731	chr1	19203874	19204234	CpG: 37	360	37	244	20.6	67.8	0.9
731	chr1	19209626	19209914	CpG: 21	288	21	187	14.6	64.9	0.69
731	chr1	19228828	19229634	CpG: 67	806	67	488	16.6	60.5	0.91
732	chr1	19281948	19283883	CpG: 199	1935	199	1285	20.6	66.4	0.94
734	chr1	19536151	19537046	CpG: 83	895	83	544	18.5	60.8	1.01
734	chr1	19577884	19578708	CpG: 82	824	82	554	19.9	67.2	0.88
734	chr1	19600249	19600942	CpG: 72	693	72	484	20.8	69.8	0.85
734	chr1	19614998	19615660	CpG: 73	662	73	464	22.1	70.1	0.9
734	chr1	19638207	19639309	CpG: 129	1102	129	817	23.4	74.1	0.86
735	chr1	19665010	19665276	CpG: 25	266	25	179	18.8	67.3	0.84
736	chr1	19811703	19812644	CpG: 96	941	96	621	20.4	66	0.94
737	chr1	19923341	19924002	CpG: 54	661	54	417	16.3	63.1	0.85
737	chr1	19970255	19971923	CpG: 153	1668	153	952	18.3	57.1	1.12
737	chr1	19991146	19992788	CpG: 160	1642	160	1135	19.5	69.1	0.84
737	chr1	20005510	20005865	CpG: 33	355	33	254	18.6	71.5	0.75
738	chr1	20126029	20126780	CpG: 63	751	63	475	16.8	63.2	0.84
739	chr1	20208807	20209462	CpG: 89	655	89	482	27.2	73.6	1.01
741	chr1	20512360	20512797	CpG: 36	437	36	293	16.5	67	0.73
741	chr1	20569455	20569817	CpG: 34	362	34	251	18.8	69.3	0.81
742	chr1	20669566	20670018	CpG: 46	452	46	329	20.4	72.8	0.78
742	chr1	20692582	20693534	CpG: 110	952	110	664	23.1	69.7	0.98
743	chr1	20810462	20813511	CpG: 245	3049	245	1710	16.1	56.1	1.02
743	chr1	20834416	20834883	CpG: 43	467	43	317	18.4	67.9	0.8
744	chr1	20878894	20880592	CpG: 188	1698	188	1148	22.1	67.6	0.98
744	chr1	20960045	20960551	CpG: 57	506	57	357	22.5	70.6	0.94
745	chr1	20987516	20988238	CpG: 61	722	61	478	16.9	66.2	0.77
745	chr1	21022939	21023189	CpG: 19	250	19	178	15.2	71.2	0.61
745	chr1	21031008	21031369	CpG: 34	361	34	235	18.8	65.1	0.89
745	chr1	21043832	21044771	CpG: 109	939	109	643	23.2	68.5	0.99
745	chr1	21058006	21059366	CpG: 115	1360	115	851	16.9	62.6	0.86
746	chr1	21112708	21114121	CpG: 156	1413	156	863	22.1	61.1	1.18
749	chr1	21503115	21503836	CpG: 77	721	77	485	21.4	67.3	0.95
749	chr1	21551574	21551931	CpG: 32	357	32	227	17.9	63.6	0.89
749	chr1	21616380	21617101	CpG: 68	721	68	433	18.9	60.1	1.05
750	chr1	21671360	21672319	CpG: 111	959	111	696	23.1	72.6	0.88
750	chr1	21754797	21755995	CpG: 121	1198	121	783	20.2	65.4	0.95
751	chr1	21763070	21763416	CpG: 34	346	34	255	19.7	73.7	0.73
751	chr1	21766272	21767224	CpG: 84	952	84	605	17.6	63.6	0.9
751	chr1	21786445	21786713	CpG: 23	268	23	184	17.2	68.7	0.73
751	chr1	21835548	21836344	CpG: 77	796	77	517	19.3	64.9	0.92
752	chr1	21930179	21930380	CpG: 20	201	20	139	19.9	69.2	0.84
752	chr1	21948674	21949263	CpG: 49	589	49	330	16.6	56	1.08
752	chr1	21978101	21978764	CpG: 60	663	60	357	18.1	53.8	1.28
752	chr1	21985703	21986102	CpG: 50	399	50	289	25.1	72.4	0.99
752	chr1	21995063	21995914	CpG: 74	851	74	616	17.4	72.4	0.68
752	chr1	21996161	21996409	CpG: 24	248	24	179	19.4	72.2	0.74
753	chr1	22109129	22110261	CpG: 112	1132	112	732	19.8	64.7	0.96
753	chr1	22140891	22141407	CpG: 49	516	49	351	19	68	0.82
753	chr1	22149683	22149897	CpG: 19	214	19	135	17.8	63.1	0.96
754	chr1	22155300	22155565	CpG: 22	265	22	182	16.6	68.7	0.7
754	chr1	22191349	22191592	CpG: 23	243	23	173	18.9	71.2	0.76
754	chr1	22210992	22211318	CpG: 25	326	25	225	15.3	69	0.64
754	chr1	22213902	22214119	CpG: 16	217	16	144	14.7	66.4	0.69
755	chr1	22351917	22352194	CpG: 22	277	22	174	15.9	62.8	0.83
755	chr1	22379009	22380029	CpG: 103	1020	103	666	20.2	65.3	0.95
756	chr1	22446520	22446943	CpG: 35	423	35	278	16.5	65.7	0.77
756	chr1	22456023	22456225	CpG: 17	202	17	136	16.8	67.3	0.76
756	chr1	22468912	22470252	CpG: 122	1340	122	769	18.2	57.4	1.12
757	chr1	22612214	22612418	CpG: 19	204	19	147	18.6	72.1	0.72
757	chr1	22668638	22668862	CpG: 17	224	17	145	15.2	64.7	0.73
758	chr1	22778236	22778817	CpG: 62	581	62	399	21.3	68.7	0.91
759	chr1	22889595	22890096	CpG: 71	501	71	373	28.3	74.5	1.04
759	chr1	22902802	22903413	CpG: 47	611	47	393	15.4	64.3	0.75
759	chr1	22919773	22920207	CpG: 32	434	32	296	14.7	68.2	0.63
759	chr1	22927145	22927542	CpG: 30	397	30	270	15.1	68	0.65
760	chr1	22974050	22974303	CpG: 19	253	19	158	15	62.5	0.77
760	chr1	23003416	23003831	CpG: 33	415	33	290	15.9	69.9	0.65
760	chr1	23036823	23038362	CpG: 113	1539	113	790	14.7	51.3	1.12
761	chr1	23110904	23111567	CpG: 46	663	46	397	13.9	59.9	0.77
762	chr1	23279553	23280569	CpG: 129	1016	129	748	25.4	73.6	0.94
763	chr1	23345814	23346677	CpG: 101	863	101	589	23.4	68.3	1.01
764	chr1	23504059	23504633	CpG: 54	574	54	373	18.8	65	0.89
764	chr1	23543377	23544237	CpG: 83	860	83	514	19.3	59.8	1.1
765	chr1	23670245	23671363	CpG: 130	1118	130	808	23.3	72.3	0.89
765	chr1	23694690	23696050	CpG: 99	1360	99	840	14.6	61.8	0.76
766	chr1	23750508	23751663	CpG: 101	1155	101	793	17.5	68.7	0.74
766	chr1	23763154	23763971	CpG: 56	817	56	553	13.7	67.7	0.6
766	chr1	23809977	23810693	CpG: 72	716	72	498	20.1	69.6	0.83
767	chr1	23857033	23858089	CpG: 107	1056	107	721	20.3	68.3	0.87
767	chr1	23881017	23881755	CpG: 70	738	70	504	19	68.3	0.85
767	chr1	23884842	23885087	CpG: 23	245	23	169	18.8	69	0.79
767	chr1	23885682	23886212	CpG: 49	530	49	339	18.5	64	0.91
767	chr1	23894640	23895064	CpG: 49	424	49	307	23.1	72.4	0.89
767	chr1	23945941	23946295	CpG: 38	354	38	243	21.5	68.6	0.92
768	chr1	24018355	24018567	CpG: 17	212	17	135	16	63.7	0.79
768	chr1	24069695	24070615	CpG: 131	920	131	704	28.5	76.5	0.98
768	chr1	24104502	24105263	CpG: 82	761	82	477	21.6	62.7	1.1
769	chr1	24117482	24117824	CpG: 35	342	35	237	20.5	69.3	0.89
769	chr1	24126799	24127549	CpG: 79	750	79	536	21.1	71.5	0.83
769	chr1	24194254	24194990	CpG: 84	736	84	521	22.8	70.8	0.91
769	chr1	24229115	24229537	CpG: 47	422	47	261	22.3	61.8	1.18
770	chr1	24285785	24286701	CpG: 97	916	97	623	21.2	68	0.92
770	chr1	24306363	24307017	CpG: 82	654	82	464	25.1	70.9	1
772	chr1	24513540	24514477	CpG: 74	937	74	559	15.8	59.7	0.89
773	chr1	24648202	24648985	CpG: 74	783	74	533	18.9	68.1	0.82
773	chr1	24739857	24740262	CpG: 37	405	37	279	18.3	68.9	0.78
773	chr1	24742671	24743039	CpG: 24	368	24	201	13	54.6	0.93
774	chr1	24828865	24829878	CpG: 108	1013	108	661	21.3	65.3	1
774	chr1	24861702	24861920	CpG: 19	218	19	141	17.4	64.7	0.84
775	chr1	24969027	24970196	CpG: 130	1169	130	789	22.2	67.5	0.98
776	chr1	25071352	25072586	CpG: 133	1234	133	834	21.6	67.6	0.94
777	chr1	25174560	25175367	CpG: 86	807	86	579	21.3	71.7	0.83
777	chr1	25228496	25229132	CpG: 47	636	47	439	14.8	69	0.64
777	chr1	25234428	25234807	CpG: 44	379	44	210	23.2	55.4	1.6
777	chr1	25255527	25259005	CpG: 311	3478	311	2135	17.9	61.4	0.95
97	chr1	25558563	25559178	CpG: 45	615	45	380	14.6	61.8	0.79
780	chr1	25566459	25566711	CpG: 24	252	24	164	19	65.1	0.91
780	chr1	25572966	25574521	CpG: 166	1555	166	1022	21.4	65.7	0.99
780	chr1	25593277	25593678	CpG: 36	401	36	252	18	62.8	0.92
780	chr1	25593957	25594487	CpG: 49	530	49	345	18.5	65.1	0.89
780	chr1	25663606	25664007	CpG: 37	401	37	253	18.5	63.1	0.94
780	chr1	25664286	25665398	CpG: 102	1112	102	746	18.3	67.1	0.82
781	chr1	25756470	25758115	CpG: 149	1645	149	971	18.1	59	1.04
782	chr1	25869893	25871042	CpG: 116	1149	116	810	20.2	70.5	0.82
782	chr1	25942661	25943191	CpG: 62	530	62	402	23.4	75.8	0.82
782	chr1	25944099	25944772	CpG: 59	673	59	460	17.5	68.4	0.77
784	chr1	26097904	26098107	CpG: 16	203	16	135	15.8	66.5	0.71
784	chr1	26146122	26147349	CpG: 123	1227	123	845	20	68.9	0.85
784	chr1	26185472	26186356	CpG: 76	884	76	531	17.2	60.1	1.01
784	chr1	26201722	26202516	CpG: 86	794	86	572	21.7	72	0.84
785	chr1	26231950	26233624	CpG: 157	1674	157	1195	18.8	71.4	0.75
785	chr1	26249205	26249613	CpG: 47	408	47	294	23	72.1	0.89
785	chr1	26324549	26324934	CpG: 33	385	33	218	17.1	56.6	1.09
786	chr1	26361593	26362708	CpG: 78	1115	78	658	14	59	0.8
786	chr1	26372281	26373313	CpG: 111	1032	111	733	21.5	71	0.86
786	chr1	26437319	26438917	CpG: 173	1598	173	1144	21.7	71.6	0.84
787	chr1	26487807	26488606	CpG: 82	799	82	520	20.5	65.1	0.97
787	chr1	26490522	26491015	CpG: 51	493	51	325	20.7	65.9	0.96
787	chr1	26496179	26496824	CpG: 74	645	74	465	22.9	72.1	0.89
787	chr1	26551517	26552194	CpG: 50	677	50	447	14.8	66	0.68
787	chr1	26560449	26561028	CpG: 64	579	64	390	22.1	67.4	0.98
787	chr1	26606362	26606913	CpG: 67	551	67	399	24.3	72.4	0.93
788	chr1	26632836	26633316	CpG: 40	480	40	311	16.7	64.8	0.79
788	chr1	26662538	26663466	CpG: 65	928	65	560	14	60.3	0.77
788	chr1	26672445	26672650	CpG: 15	205	15	142	14.6	69.3	0.61
788	chr1	26686516	26687281	CpG: 66	765	66	532	17.3	69.5	0.72
788	chr1	26737246	26738148	CpG: 72	902	72	595	16	66	0.74
789	chr1	26758492	26758856	CpG: 36	364	36	252	19.8	69.2	0.84
789	chr1	26798366	26799842	CpG: 161	1476	161	1010	21.8	68.4	0.94
789	chr1	26826676	26827474	CpG: 80	798	80	579	20.1	72.6	0.78
789	chr1	26856191	26856684	CpG: 50	493	50	299	20.3	60.6	1.1
790	chr1	26946844	26948076	CpG: 110	1232	110	782	17.9	63.5	0.89
791	chr1	27021833	27024101	CpG: 214	2268	214	1393	18.9	61.4	1
791	chr1	27114118	27114692	CpG: 58	574	58	403	20.2	70.2	0.83
792	chr1	27143740	27143953	CpG: 35	213	35	167	32.9	78.4	1.07
792	chr1	27153033	27153243	CpG: 22	210	22	115	21	54.8	1.41
792	chr1	27189912	27190128	CpG: 17	216	17	142	15.7	65.7	0.76
792	chr1	27191066	27191911	CpG: 74	845	74	565	17.5	66.9	0.79
792	chr1	27216161	27217045	CpG: 93	884	93	576	21	65.2	0.99
792	chr1	27226492	27227009	CpG: 45	517	45	319	17.4	61.7	0.92
792	chr1	27248048	27248619	CpG: 71	571	71	404	24.9	70.8	1
793	chr1	27286065	27287101	CpG: 96	1036	96	748	18.5	72.2	0.73
793	chr1	27320127	27321146	CpG: 97	1019	97	587	19	57.6	1.16
793	chr1	27332593	27332982	CpG: 36	389	36	262	18.5	67.4	0.82
793	chr1	27338879	27339441	CpG: 52	562	52	330	18.5	58.7	1.08
